,uniprot_id,y_true,y_pred,Tm,prediction
714,27412,0.4166666865348816,0.4830019176006317,50.00000238418579,57.960230112075806
3193,28150,0.4166666865348816,0.43699997663497925,50.00000238418579,52.43999719619751
2039,30594,0.4166666865348816,0.4444339871406555,50.00000238418579,53.33207845687866
4361,8087,0.4166666865348816,0.4510621726512909,50.00000238418579,54.12746071815491
4840,11319,0.4166666865348816,0.48537948727607727,50.00000238418579,58.24553847312927
2381,28057,0.4166666865348816,0.44708389043807983,50.00000238418579,53.65006685256958
683,20652,0.4166666865348816,0.45826637744903564,50.00000238418579,54.99196529388428
3244,1482,0.4166666865348816,0.44427403807640076,50.00000238418579,53.31288456916809
4319,319,0.4166666865348816,0.45749878883361816,50.00000238418579,54.89985466003418
612,25854,0.4166666865348816,0.4840262234210968,50.00000238418579,58.083146810531616
3405,30845,0.4166666865348816,0.4599185585975647,50.00000238418579,55.190227031707764
3423,4769,0.4166666865348816,0.4277980327606201,50.00000238418579,51.335763931274414
1906,19440,0.4166666865348816,0.4896029829978943,50.00000238418579,58.752357959747314
242,25411,0.4166666865348816,0.4538627862930298,50.00000238418579,54.463534355163574
1897,12926,0.4166666865348816,0.5018030405044556,50.00000238418579,60.21636486053467
1249,30853,0.4166666865348816,0.43817082047462463,50.00000238418579,52.580498456954956
733,24496,0.4166666865348816,0.4486776292324066,50.00000238418579,53.841315507888794
3434,29232,0.4166666865348816,0.45124420523643494,50.00000238418579,54.14930462837219
1177,11976,0.4166666865348816,0.4421232044696808,50.00000238418579,53.054784536361694
73,27555,0.4166666865348816,0.4581563472747803,50.00000238418579,54.97876167297363
934,1562,0.4166666865348816,0.4476848542690277,50.00000238418579,53.722182512283325
2562,20494,0.4166666865348816,0.43745750188827515,50.00000238418579,52.49490022659302
2315,6365,0.4166666865348816,0.45159873366355896,50.00000238418579,54.191848039627075
1063,23096,0.4166666865348816,0.4375278055667877,50.00000238418579,52.503336668014526
910,14472,0.4166666865348816,0.4732884466648102,50.00000238418579,56.79461359977722
2688,14122,0.4166666865348816,0.44921526312828064,50.00000238418579,53.90583157539368
879,3080,0.4166666865348816,0.45388734340667725,50.00000238418579,54.46648120880127
4740,20027,0.4166666865348816,0.4485184848308563,50.00000238418579,53.82221817970276
826,8654,0.4166666865348816,0.4444979429244995,50.00000238418579,53.33975315093994
174,7911,0.4166666865348816,0.5100823640823364,50.00000238418579,61.20988368988037
1123,7285,0.4166666865348816,0.44183510541915894,50.00000238418579,53.02021265029907
2825,22580,0.4166666865348816,0.4615117907524109,50.00000238418579,55.38141489028931
4458,19977,0.4166666865348816,0.4501088261604309,50.00000238418579,54.01305913925171
1154,6308,0.4166666865348816,0.45337435603141785,50.00000238418579,54.40492272377014
4802,25171,0.4166666865348816,0.4413202702999115,50.00000238418579,52.95843243598938
190,30198,0.4166666865348816,0.4734552502632141,50.00000238418579,56.81463003158569
3458,18204,0.4166666865348816,0.4434496760368347,50.00000238418579,53.213961124420166
2029,20656,0.4166666865348816,0.45105892419815063,50.00000238418579,54.127070903778076
2405,14857,0.4166666865348816,0.49454793334007263,50.00000238418579,59.345752000808716
1609,10640,0.4166666865348816,0.42072373628616333,50.00000238418579,50.4868483543396
3512,20215,0.4166666865348816,0.4399452209472656,50.00000238418579,52.793426513671875
374,4694,0.4166666865348816,0.4553385376930237,50.00000238418579,54.64062452316284
1384,28720,0.4166666865348816,0.4432241916656494,50.00000238418579,53.18690299987793
1473,28505,0.4166666865348816,0.45424747467041016,50.00000238418579,54.50969696044922
1469,8170,0.4166666865348816,0.425374835729599,50.00000238418579,51.04498028755188
4203,1423,0.4166666865348816,0.48031091690063477,50.00000238418579,57.63731002807617
3872,3035,0.4166666865348816,0.44722384214401245,50.00000238418579,53.666861057281494
1363,7227,0.4166666865348816,0.446651428937912,50.00000238418579,53.59817147254944
4209,8664,0.4166666865348816,0.4612641930580139,50.00000238418579,55.35170316696167
3847,3379,0.4166666865348816,0.4516403079032898,50.00000238418579,54.196836948394775
4053,15655,0.4166666865348816,0.453914999961853,50.00000238418579,54.46979999542236
4057,27498,0.4166666865348816,0.4915507137775421,50.00000238418579,58.986085653305054
1464,17358,0.4166666865348816,0.4488358795642853,50.00000238418579,53.86030554771423
3780,9576,0.4166666865348816,0.4350585639476776,50.00000238418579,52.20702767372131
1867,29571,0.4166666865348816,0.4460577368736267,50.00000238418579,53.526928424835205
3711,21784,0.4166666865348816,0.4431828260421753,50.00000238418579,53.181939125061035
1299,5390,0.4166666865348816,0.43460017442703247,50.00000238418579,52.1520209312439
3750,3172,0.4166666865348816,0.49311918020248413,50.00000238418579,59.174301624298096
1283,21590,0.4166666865348816,0.4479306936264038,50.00000238418579,53.75168323516846
1365,7139,0.4166666865348816,0.45949476957321167,50.00000238418579,55.1393723487854
3758,875,0.4166666865348816,0.44207167625427246,50.00000238418579,53.048601150512695
3756,9274,0.4166666865348816,0.4589393436908722,50.00000238418579,55.07272124290466
4576,22867,0.41750001907348633,0.47229069471359253,50.10000228881836,56.6748833656311
382,5406,0.41750001907348633,0.45618751645088196,50.10000228881836,54.742501974105835
2818,9069,0.41750001907348633,0.4362162947654724,50.10000228881836,52.34595537185669
4012,26528,0.41750001907348633,0.4322877526283264,50.10000228881836,51.87453031539917
4590,24244,0.41750001907348633,0.4305002987384796,50.10000228881836,51.660035848617554
2781,30704,0.41750001907348633,0.4387749433517456,50.10000228881836,52.65299320220947
4588,10714,0.41750001907348633,0.4569306969642639,50.10000228881836,54.83168363571167
865,27756,0.41750001907348633,0.4596683979034424,50.10000228881836,55.160207748413086
869,22969,0.41750001907348633,0.4272228181362152,50.10000228881836,51.266738176345825
2724,1510,0.41750001907348633,0.45820778608322144,50.10000228881836,54.98493432998657
4664,633,0.41750001907348633,0.454547256231308,50.10000228881836,54.54567074775696
2421,808,0.41750001907348633,0.4454731047153473,50.10000228881836,53.456772565841675
4032,6342,0.41750001907348633,0.4368075728416443,50.10000228881836,52.416908740997314
936,26447,0.41750001907348633,0.4369550943374634,50.10000228881836,52.434611320495605
2646,14500,0.41750001907348633,0.4583463966846466,50.10000228881836,55.00156760215759
2452,7177,0.41750001907348633,0.4466307461261749,50.10000228881836,53.59568953514099
4639,24989,0.41750001907348633,0.4887719452381134,50.10000228881836,58.65263342857361
2500,4145,0.41750001907348633,0.43829992413520813,50.10000228881836,52.595990896224976
146,13866,0.41750001907348633,0.502670407295227,50.10000228881836,60.320448875427246
2711,25395,0.41750001907348633,0.4540890157222748,50.10000228881836,54.490681886672974
2676,20728,0.41750001907348633,0.4332984685897827,50.10000228881836,51.995816230773926
3467,5057,0.41750001907348633,0.4942830502986908,50.10000228881836,59.313966035842896
4463,25440,0.41750001907348633,0.43016964197158813,50.10000228881836,51.620357036590576
4297,14454,0.41750001907348633,0.45537495613098145,50.10000228881836,54.64499473571777
4230,27430,0.41750001907348633,0.4509039521217346,50.10000228881836,54.108474254608154
3731,9819,0.41750001907348633,0.449228435754776,50.10000228881836,53.90741229057312
4299,11148,0.41750001907348633,0.45429134368896484,50.10000228881836,54.51496124267578
472,19414,0.41750001907348633,0.4294950067996979,50.10000228881836,51.539400815963745
3289,19286,0.41750001907348633,0.46174710988998413,50.10000228881836,55.409653186798096
4333,12054,0.41750001907348633,0.43053752183914185,50.10000228881836,51.66450262069702
674,13104,0.41750001907348633,0.4604353904724121,50.10000228881836,55.25224685668945
3795,28425,0.41750001907348633,0.43170657753944397,50.10000228881836,51.804789304733276
3805,2857,0.41750001907348633,0.4641737937927246,50.10000228881836,55.70085525512695
3868,30054,0.41750001907348633,0.4739570617675781,50.10000228881836,56.874847412109375
218,25688,0.41750001907348633,0.45497003197669983,50.10000228881836,54.59640383720398
2852,6076,0.41750001907348633,0.4529556334018707,50.10000228881836,54.35467600822449
3146,659,0.41750001907348633,0.45391368865966797,50.10000228881836,54.469642639160156
3072,4660,0.41750001907348633,0.4526773691177368,50.10000228881836,54.32128429412842
3912,4549,0.41750001907348633,0.44667327404022217,50.10000228881836,53.60079288482666
4427,29357,0.41750001907348633,0.4435212314128876,50.10000228881836,53.22254776954651
4443,10329,0.41750001907348633,0.4436302185058594,50.10000228881836,53.235626220703125
409,3959,0.41750001907348633,0.4481751024723053,50.10000228881836,53.781012296676636
2998,11298,0.41750001907348633,0.447892427444458,50.10000228881836,53.74709129333496
2996,30400,0.41750001907348633,0.4401777386665344,50.10000228881836,52.82132863998413
2955,28618,0.41750001907348633,0.4561289846897125,50.10000228881836,54.7354781627655
408,31291,0.41750001907348633,0.444549024105072,50.10000228881836,53.34588289260864
3977,8516,0.41750001907348633,0.45337289571762085,50.10000228881836,54.4047474861145
2918,24844,0.41750001907348633,0.431328684091568,50.10000228881836,51.75944209098816
2863,2804,0.41750001907348633,0.46021193265914917,50.10000228881836,55.2254319190979
3076,29778,0.41750001907348633,0.46286240220069885,50.10000228881836,55.54348826408386
3992,635,0.41750001907348633,0.4400968551635742,50.10000228881836,52.811622619628906
4116,18201,0.41750001907348633,0.43558692932128906,50.10000228881836,52.27043151855469
1090,27592,0.41750001907348633,0.45242854952812195,50.10000228881836,54.291425943374634
1887,11685,0.41750001907348633,0.44849109649658203,50.10000228881836,53.818931579589844
4915,10305,0.41750001907348633,0.44800716638565063,50.10000228881836,53.760859966278076
2099,11494,0.41750001907348633,0.4496530592441559,50.10000228881836,53.958367109298706
1256,2184,0.41750001907348633,0.4464680552482605,50.10000228881836,53.57616662979126
2332,4254,0.41750001907348633,0.44795310497283936,50.10000228881836,53.75437259674072
1059,501,0.41750001907348633,0.4263075888156891,50.10000228881836,51.15691065788269
1153,5109,0.41750001907348633,0.45303764939308167,50.10000228881836,54.3645179271698
1148,21022,0.41750001907348633,0.44996723532676697,50.10000228881836,53.996068239212036
2301,16015,0.41750001907348633,0.4385127127170563,50.10000228881836,52.62152552604675
1645,4802,0.41750001907348633,0.46090251207351685,50.10000228881836,55.30830144882202
1835,7411,0.41750001907348633,0.4589765667915344,50.10000228881836,55.07718801498413
2160,16098,0.41750001907348633,0.4445357322692871,50.10000228881836,53.34428787231445
1809,15991,0.41750001907348633,0.45453712344169617,50.10000228881836,54.54445481300354
4738,29058,0.41750001907348633,0.5017316937446594,50.10000228881836,60.20780324935913
1797,8754,0.41750001907348633,0.4465291500091553,50.10000228881836,53.58349800109863
92,29949,0.41750001907348633,0.44850999116897583,50.10000228881836,53.8211989402771
2208,7775,0.41750001907348633,0.43715813755989075,50.10000228881836,52.45897650718689
1592,24777,0.41750001907348633,0.45001089572906494,50.10000228881836,54.00130748748779
105,22997,0.41750001907348633,0.4642351269721985,50.10000228881836,55.70821523666382
1743,5019,0.41750001907348633,0.45098909735679626,50.10000228881836,54.11869168281555
1243,15504,0.41750001907348633,0.4523157477378845,50.10000228881836,54.27788972854614
1008,23759,0.41750001907348633,0.4428412914276123,50.10000228881836,53.14095497131348
1939,1512,0.41750001907348633,0.46983304619789124,50.10000228881836,56.37996554374695
1017,15900,0.41750001907348633,0.4600624740123749,50.10000228881836,55.207496881484985
1590,12045,0.41750001907348633,0.43073326349258423,50.10000228881836,51.68799161911011
4829,31318,0.41750001907348633,0.4595670998096466,50.10000228881836,55.14805197715759
1196,4158,0.41750001907348633,0.4541553854942322,50.10000228881836,54.49864625930786
1890,30479,0.41750001907348633,0.4594200551509857,50.10000228881836,55.130406618118286
4863,21474,0.41750001907348633,0.4540466070175171,50.10000228881836,54.48559284210205
1771,4270,0.41833335161209106,0.44921353459358215,50.20000219345093,53.90562415122986
686,4304,0.41833335161209106,0.4287946820259094,50.20000219345093,51.45536184310913
2193,6701,0.41833335161209106,0.4846169948577881,50.20000219345093,58.15403938293457
1968,2596,0.41833335161209106,0.481372207403183,50.20000219345093,57.76466488838196
4842,9024,0.41833335161209106,0.4572126269340515,50.20000219345093,54.86551523208618
2850,10703,0.41833335161209106,0.4487558901309967,50.20000219345093,53.850706815719604
1812,12044,0.41833335161209106,0.4236755967140198,50.20000219345093,50.84107160568237
2176,19788,0.41833335161209106,0.442899614572525,50.20000219345093,53.147953748703
577,29196,0.41833335161209106,0.44642776250839233,50.20000219345093,53.57133150100708
3411,262,0.41833335161209106,0.459308385848999,50.20000219345093,55.11700630187988
3141,3217,0.41833335161209106,0.43891873955726624,50.20000219345093,52.67024874687195
47,10633,0.41833335161209106,0.4560571610927582,50.20000219345093,54.72685933113098
587,8607,0.41833335161209106,0.4292353391647339,50.20000219345093,51.508240699768066
3655,23104,0.41833335161209106,0.4548865258693695,50.20000219345093,54.58638310432434
3600,22485,0.41833335161209106,0.4529346525669098,50.20000219345093,54.352158308029175
3488,649,0.41833335161209106,0.4544014632701874,50.20000219345093,54.528175592422485
3045,12551,0.41833335161209106,0.4445349872112274,50.20000219345093,53.34419846534729
759,20703,0.41833335161209106,0.5096148252487183,50.20000219345093,61.15377902984619
3017,30328,0.41833335161209106,0.4406255781650543,50.20000219345093,52.87506937980652
3447,2727,0.41833335161209106,0.45918217301368713,50.20000219345093,55.101860761642456
1911,25180,0.41833335161209106,0.42637285590171814,50.20000219345093,51.16474270820618
4425,10328,0.41833335161209106,0.4380526840686798,50.20000219345093,52.56632208824158
160,3374,0.41833335161209106,0.4351019561290741,50.20000219345093,52.21223473548889
4988,10734,0.41833335161209106,0.4579683840274811,50.20000219345093,54.95620608329773
2334,20372,0.41833335161209106,0.4703999161720276,50.20000219345093,56.44798994064331
4047,3070,0.41833335161209106,0.4235956072807312,50.20000219345093,50.831472873687744
1628,29369,0.41833335161209106,0.456204891204834,50.20000219345093,54.74458694458008
4689,22301,0.41833335161209106,0.44721946120262146,50.20000219345093,53.666335344314575
1627,22846,0.41833335161209106,0.45566606521606445,50.20000219345093,54.679927825927734
4685,6481,0.41833335161209106,0.46155646443367004,50.20000219345093,55.386775732040405
2569,5899,0.41833335161209106,0.4577830135822296,50.20000219345093,54.933961629867554
2576,485,0.41833335161209106,0.45613405108451843,50.20000219345093,54.73608613014221
4653,24800,0.41833335161209106,0.4482596814632416,50.20000219345093,53.79116177558899
4013,9240,0.41833335161209106,0.454707533121109,50.20000219345093,54.56490397453308
295,24106,0.41833335161209106,0.44277098774909973,50.20000219345093,53.13251852989197
4925,24783,0.41833335161209106,0.44357460737228394,50.20000219345093,53.22895288467407
397,19288,0.41833335161209106,0.4597846269607544,50.20000219345093,55.17415523529053
969,13218,0.41833335161209106,0.4790189564228058,50.20000219345093,57.482274770736694
4547,4371,0.41833335161209106,0.44648948311805725,50.20000219345093,53.57873797416687
2297,26106,0.41833335161209106,0.4465201497077942,50.20000219345093,53.5824179649353
2366,15916,0.41833335161209106,0.43632152676582336,50.20000219345093,52.358583211898804
1687,3371,0.41833335161209106,0.450704425573349,50.20000219345093,54.08453106880188
2293,344,0.41833335161209106,0.4311329126358032,50.20000219345093,51.73594951629639
344,30549,0.41833335161209106,0.45311981439590454,50.20000219345093,54.374377727508545
4131,5611,0.41833335161209106,0.449662983417511,50.20000219345093,53.95955801010132
1708,1411,0.41833335161209106,0.4486408829689026,50.20000219345093,53.83690595626831
939,24535,0.41833335161209106,0.43447092175483704,50.20000219345093,52.136510610580444
162,25517,0.41833335161209106,0.4662250876426697,50.20000219345093,55.94701051712036
341,9033,0.41833335161209106,0.44994300603866577,50.20000219345093,53.99316072463989
2256,21393,0.41833335161209106,0.47614428400993347,50.20000219345093,57.13731408119202
315,15976,0.41833335161209106,0.4523453116416931,50.20000219345093,54.281437397003174
1549,22788,0.4191666841506958,0.45547205209732056,50.300002098083496,54.65664625167847
4855,2875,0.4191666841506958,0.4524196684360504,50.300002098083496,54.29036021232605
4216,21011,0.4191666841506958,0.4378202557563782,50.300002098083496,52.53843069076538
1426,4646,0.4191666841506958,0.4295271635055542,50.300002098083496,51.543259620666504
600,30792,0.4191666841506958,0.4506174623966217,50.300002098083496,54.074095487594604
3254,9302,0.4191666841506958,0.44812095165252686,50.300002098083496,53.77451419830322
2006,6676,0.4191666841506958,0.45253270864486694,50.300002098083496,54.30392503738403
4161,20556,0.4191666841506958,0.44596993923187256,50.300002098083496,53.51639270782471
1577,8857,0.4191666841506958,0.487068772315979,50.300002098083496,58.44825267791748
4197,1840,0.4191666841506958,0.45204198360443115,50.300002098083496,54.24503803253174
580,3501,0.4191666841506958,0.45336660742759705,50.300002098083496,54.403992891311646
4913,28537,0.4191666841506958,0.43164312839508057,50.300002098083496,51.79717540740967
457,10659,0.4191666841506958,0.4377567768096924,50.300002098083496,52.530813217163086
1304,6884,0.4191666841506958,0.45186880230903625,50.300002098083496,54.22425627708435
4208,22815,0.4191666841506958,0.45926836133003235,50.300002098083496,55.11220335960388
3886,16119,0.4191666841506958,0.4349807798862457,50.300002098083496,52.19769358634949
1280,2068,0.4191666841506958,0.46488261222839355,50.300002098083496,55.78591346740723
1657,20029,0.4191666841506958,0.4494681656360626,50.300002098083496,53.936179876327515
1866,14416,0.4191666841506958,0.4942502975463867,50.300002098083496,59.310035705566406
3677,30150,0.4191666841506958,0.4578171372413635,50.300002098083496,54.93805646896362
3547,2383,0.4191666841506958,0.4436779320240021,50.300002098083496,53.24135184288025
3514,9553,0.4191666841506958,0.42463937401771545,50.300002098083496,50.956724882125854
3501,16096,0.4191666841506958,0.44585534930229187,50.300002098083496,53.502641916275024
3478,15284,0.4191666841506958,0.44044017791748047,50.300002098083496,52.852821350097656
3851,5370,0.4191666841506958,0.44769027829170227,50.300002098083496,53.72283339500427
4933,28715,0.4191666841506958,0.4552673101425171,50.300002098083496,54.63207721710205
3985,3348,0.4191666841506958,0.45807328820228577,50.300002098083496,54.96879458427429
4169,16150,0.4191666841506958,0.45672154426574707,50.300002098083496,54.80658531188965
583,5100,0.4191666841506958,0.44749534130096436,50.300002098083496,53.69944095611572
677,23013,0.4191666841506958,0.45463451743125916,50.300002098083496,54.5561420917511
114,30470,0.4191666841506958,0.4553130269050598,50.300002098083496,54.63756322860718
803,30045,0.4191666841506958,0.4384489953517914,50.300002098083496,52.613879442214966
2105,10668,0.4191666841506958,0.45530515909194946,50.300002098083496,54.636619091033936
2997,8555,0.4191666841506958,0.45264336466789246,50.300002098083496,54.317203760147095
2124,1692,0.4191666841506958,0.4839877784252167,50.300002098083496,58.078533411026
4343,26843,0.4191666841506958,0.4520227909088135,50.300002098083496,54.24273490905762
1140,24532,0.4191666841506958,0.5264748334884644,50.300002098083496,63.17698001861572
2170,25441,0.4191666841506958,0.46127963066101074,50.300002098083496,55.35355567932129
2833,25770,0.4191666841506958,0.4548974931240082,50.300002098083496,54.58769917488098
1121,25187,0.4191666841506958,0.4550645351409912,50.300002098083496,54.607744216918945
2817,16250,0.4191666841506958,0.453395813703537,50.300002098083496,54.40749764442444
4481,8111,0.4191666841506958,0.45044928789138794,50.300002098083496,54.05391454696655
850,8391,0.4191666841506958,0.4314529299736023,50.300002098083496,51.774351596832275
4523,6154,0.4191666841506958,0.43302857875823975,50.300002098083496,51.96342945098877
2737,6243,0.4191666841506958,0.4521917998790741,50.300002098083496,54.26301598548889
4445,13670,0.4191666841506958,0.4468686282634735,50.300002098083496,53.62423539161682
2284,13250,0.4191666841506958,0.4495087265968323,50.300002098083496,53.94104719161987
894,29702,0.4191666841506958,0.4411807954311371,50.300002098083496,52.94169545173645
