,uniprot_id,y_true,y_pred,Tm,prediction
3595,1562,0.4166666865348816,0.43962380290031433,50.00000238418579,52.75485634803772
4624,4769,0.4166666865348816,0.4322493076324463,50.00000238418579,51.869916915893555
1347,6980,0.4166666865348816,0.42385974526405334,50.00000238418579,50.8631694316864
3626,30198,0.4166666865348816,0.4569045305252075,50.00000238418579,54.8285436630249
3278,9274,0.4166666865348816,0.47412338852882385,50.00000238418579,56.89480662345886
3598,599,0.4166666865348816,0.41738563776016235,50.00000238418579,50.08627653121948
1189,29228,0.4166666865348816,0.458024263381958,50.00000238418579,54.96291160583496
4940,21010,0.4166666865348816,0.42584356665611267,50.00000238418579,51.10122799873352
4059,30889,0.4166666865348816,0.44454827904701233,50.00000238418579,53.34579348564148
442,11587,0.4166666865348816,0.4286780059337616,50.00000238418579,51.44136071205139
2028,23096,0.4166666865348816,0.4265900254249573,50.00000238418579,51.19080305099487
2351,20656,0.4166666865348816,0.4406018853187561,50.00000238418579,52.87222623825073
2006,12257,0.4166666865348816,0.44081124663352966,50.00000238418579,52.89734959602356
3575,14472,0.4166666865348816,0.46105870604515076,50.00000238418579,55.32704472541809
4526,3418,0.4166666865348816,0.4631804823875427,50.00000238418579,55.58165788650513
2447,3080,0.4166666865348816,0.451481431722641,50.00000238418579,54.17777180671692
4951,1710,0.4166666865348816,0.4598669707775116,50.00000238418579,55.18403649330139
2452,20494,0.4166666865348816,0.4258407950401306,50.00000238418579,51.100895404815674
2534,27274,0.4166666865348816,0.45031845569610596,50.00000238418579,54.038214683532715
1940,26668,0.4166666865348816,0.43347108364105225,50.00000238418579,52.01653003692627
3635,24496,0.4166666865348816,0.4531029760837555,50.00000238418579,54.37235713005066
84,28150,0.4166666865348816,0.4388103783130646,50.00000238418579,52.65724539756775
326,25171,0.4166666865348816,0.4437626004219055,50.00000238418579,53.25151205062866
323,19440,0.4166666865348816,0.48090627789497375,50.00000238418579,57.70875334739685
2346,22580,0.4166666865348816,0.4759582579135895,50.00000238418579,57.11499094963074
4820,165,0.4166666865348816,0.5348002910614014,50.00000238418579,64.17603492736816
4896,1231,0.4166666865348816,0.4214685261249542,50.00000238418579,50.57622313499451
4808,11304,0.4166666865348816,0.4395344853401184,50.00000238418579,52.74413824081421
4796,30845,0.4166666865348816,0.4782279431819916,50.00000238418579,57.38735318183899
4209,3027,0.4166666865348816,0.46537351608276367,50.00000238418579,55.84482192993164
4773,27498,0.4166666865348816,0.49989572167396545,50.00000238418579,59.987486600875854
4765,2215,0.4166666865348816,0.4447462558746338,50.00000238418579,53.369550704956055
4902,6365,0.4166666865348816,0.4656417965888977,50.00000238418579,55.877015590667725
511,3378,0.4166666865348816,0.4700894057750702,50.00000238418579,56.41072869300842
4755,28057,0.4166666865348816,0.44148215651512146,50.00000238418579,52.977858781814575
251,1423,0.4166666865348816,0.48415449261665344,50.00000238418579,58.09853911399841
4725,15655,0.4166666865348816,0.44586464762687683,50.00000238418579,53.50375771522522
4713,8170,0.4166666865348816,0.42742159962654114,50.00000238418579,51.29059195518494
2773,17358,0.4166666865348816,0.44831156730651855,50.00000238418579,53.79738807678223
2210,25854,0.4166666865348816,0.45449259877204895,50.00000238418579,54.539111852645874
3708,319,0.4166666865348816,0.45752283930778503,50.00000238418579,54.902740716934204
288,15145,0.4166666865348816,0.4321513772010803,50.00000238418579,51.85816526412964
295,26356,0.4166666865348816,0.43756917119026184,50.00000238418579,52.50830054283142
3694,20215,0.4166666865348816,0.4420017600059509,50.00000238418579,53.04021120071411
2225,11643,0.4166666865348816,0.45931971073150635,50.00000238418579,55.11836528778076
1177,8654,0.4166666865348816,0.4338735342025757,50.00000238418579,52.06482410430908
4877,9661,0.4166666865348816,0.46343591809272766,50.00000238418579,55.61231017112732
3464,20933,0.4166666865348816,0.4631763994693756,50.00000238418579,55.58116793632507
1754,25411,0.4166666865348816,0.46191442012786865,50.00000238418579,55.42973041534424
3220,27555,0.4166666865348816,0.4407562017440796,50.00000238418579,52.89074420928955
4258,28505,0.4166666865348816,0.44858530163764954,50.00000238418579,53.830236196517944
3053,3035,0.4166666865348816,0.4435511529445648,50.00000238418579,53.22613835334778
1707,5390,0.4166666865348816,0.4252505600452423,50.00000238418579,51.03006720542908
13,14857,0.4166666865348816,0.508884847164154,50.00000238418579,61.066181659698486
697,8664,0.4166666865348816,0.4640519618988037,50.00000238418579,55.686235427856445
636,28720,0.4166666865348816,0.4381796717643738,50.00000238418579,52.58156061172485
4987,7139,0.4166666865348816,0.4626753628253937,50.00000238418579,55.52104353904724
4131,24485,0.4166666865348816,0.4476949870586395,50.00000238418579,53.72339844703674
3249,12926,0.4166666865348816,0.4876670241355896,50.00000238418579,58.52004289627075
4124,19977,0.4166666865348816,0.44392266869544983,50.00000238418579,53.27072024345398
4400,9576,0.4166666865348816,0.4511435329914093,50.00000238418579,54.137223958969116
3498,10640,0.4166666865348816,0.4151608943939209,50.00000238418579,49.81930732727051
1147,21784,0.4166666865348816,0.43088045716285706,50.00000238418579,51.70565485954285
4391,661,0.4166666865348816,0.4369892477989197,50.00000238418579,52.43870973587036
1633,11976,0.4166666865348816,0.4193616211414337,50.00000238418579,50.323394536972046
4481,20652,0.4166666865348816,0.44622039794921875,50.00000238418579,53.54644775390625
4454,11771,0.4166666865348816,0.434060662984848,50.00000238418579,52.08727955818176
4274,18204,0.4166666865348816,0.4359477758407593,50.00000238418579,52.31373310089111
3510,11319,0.4166666865348816,0.463748574256897,50.00000238418579,55.64982891082764
4464,20027,0.4166666865348816,0.41041818261146545,50.00000238418579,49.250181913375854
1883,7285,0.4166666865348816,0.40227651596069336,50.00000238418579,48.2731819152832
3259,30479,0.41750001907348633,0.46897509694099426,50.10000228881836,56.27701163291931
4722,20728,0.41750001907348633,0.4452379047870636,50.10000228881836,53.42854857444763
4325,29357,0.41750001907348633,0.43168431520462036,50.10000228881836,51.80211782455444
270,12045,0.41750001907348633,0.4340622127056122,50.10000228881836,52.08746552467346
1595,5109,0.41750001907348633,0.4449933171272278,50.10000228881836,53.399198055267334
1222,27430,0.41750001907348633,0.432911217212677,50.10000228881836,51.94934606552124
146,29058,0.41750001907348633,0.4947669208049774,50.10000228881836,59.37203049659729
3993,4158,0.41750001907348633,0.46102064847946167,50.10000228881836,55.3224778175354
268,14500,0.41750001907348633,0.4662148654460907,50.10000228881836,55.945783853530884
2317,25688,0.41750001907348633,0.4545793831348419,50.10000228881836,54.54952597618103
3730,4549,0.41750001907348633,0.44240474700927734,50.10000228881836,53.08856964111328
4300,8516,0.41750001907348633,0.4344989061355591,50.10000228881836,52.13986873626709
3275,10305,0.41750001907348633,0.44571974873542786,50.10000228881836,53.48636984825134
4809,29220,0.41750001907348633,0.4654352366924286,50.10000228881836,55.85222840309143
222,1645,0.41750001907348633,0.4282233715057373,50.10000228881836,51.38680458068848
1525,31318,0.41750001907348633,0.4542352557182312,50.10000228881836,54.508230686187744
4262,1512,0.41750001907348633,0.5162456631660461,50.10000228881836,61.94947957992554
3263,25440,0.41750001907348633,0.43349316716194153,50.10000228881836,52.01918005943298
2191,8294,0.41750001907348633,0.42881664633750916,50.10000228881836,51.4579975605011
2685,19414,0.41750001907348633,0.42324116826057434,50.10000228881836,50.78894019126892
715,24244,0.41750001907348633,0.43220821022987366,50.10000228881836,51.86498522758484
2684,757,0.41750001907348633,0.45968592166900635,50.10000228881836,55.16231060028076
4314,9069,0.41750001907348633,0.42588597536087036,50.10000228881836,51.10631704330444
284,12054,0.41750001907348633,0.4281119108200073,50.10000228881836,51.37342929840088
1923,22867,0.41750001907348633,0.4827153980731964,50.10000228881836,57.92584776878357
671,7775,0.41750001907348633,0.4514608085155487,50.10000228881836,54.175297021865845
3047,28425,0.41750001907348633,0.437130868434906,50.10000228881836,52.45570421218872
514,24989,0.41750001907348633,0.4354837238788605,50.10000228881836,52.25804686546326
4099,30704,0.41750001907348633,0.42828404903411865,50.10000228881836,51.39408588409424
1415,10329,0.41750001907348633,0.4376196265220642,50.10000228881836,52.514355182647705
3329,27592,0.41750001907348633,0.4526703357696533,50.10000228881836,54.3204402923584
1886,7505,0.41750001907348633,0.45878365635871887,50.10000228881836,55.054038763046265
1951,18201,0.41750001907348633,0.446042537689209,50.10000228881836,53.52510452270508
4523,11298,0.41750001907348633,0.4429151713848114,50.10000228881836,53.14982056617737
3086,10714,0.41750001907348633,0.4649524986743927,50.10000228881836,55.794299840927124
2010,30054,0.41750001907348633,0.4496906101703644,50.10000228881836,53.962873220443726
3495,21474,0.41750001907348633,0.4545111060142517,50.10000228881836,54.541332721710205
3596,2857,0.41750001907348633,0.4630792737007141,50.10000228881836,55.56951284408569
1812,3979,0.41750001907348633,0.48176997900009155,50.10000228881836,57.812397480010986
2939,635,0.41750001907348633,0.4361504018306732,50.10000228881836,52.338048219680786
4587,4145,0.41750001907348633,0.4385415017604828,50.10000228881836,52.624980211257935
2914,13104,0.41750001907348633,0.46852561831474304,50.10000228881836,56.223074197769165
3605,18280,0.41750001907348633,0.5334060788154602,50.10000228881836,64.00872945785522
4358,8373,0.41750001907348633,0.4836016297340393,50.10000228881836,58.03219556808472
2814,15991,0.41750001907348633,0.4557674527168274,50.10000228881836,54.69209432601929
1014,12373,0.41750001907348633,0.47904330492019653,50.10000228881836,57.485196590423584
4653,27756,0.41750001907348633,0.45226961374282837,50.10000228881836,54.272353649139404
1012,4843,0.41750001907348633,0.4631522595882416,50.10000228881836,55.57827115058899
4642,31291,0.41750001907348633,0.42818787693977356,50.10000228881836,51.38254523277283
4351,8754,0.41750001907348633,0.4358930289745331,50.10000228881836,52.30716347694397
1338,18225,0.41750001907348633,0.4378754794597626,50.10000228881836,52.54505753517151
3644,659,0.41750001907348633,0.4549133777618408,50.10000228881836,54.5896053314209
3191,2804,0.41750001907348633,0.4680511951446533,50.10000228881836,56.1661434173584
4378,7177,0.41750001907348633,0.4498511254787445,50.10000228881836,53.98213505744934
878,9819,0.41750001907348633,0.44337335228919983,50.10000228881836,53.20480227470398
2867,26447,0.41750001907348633,0.4446728229522705,50.10000228881836,53.36073875427246
3623,29949,0.41750001907348633,0.4495213031768799,50.10000228881836,53.942556381225586
4361,2184,0.41750001907348633,0.4396635890007019,50.10000228881836,52.75963068008423
2882,808,0.41750001907348633,0.43178147077560425,50.10000228881836,51.81377649307251
839,29778,0.41750001907348633,0.4678340554237366,50.10000228881836,56.14008665084839
1179,24777,0.41750001907348633,0.44759413599967957,50.10000228881836,53.71129631996155
1163,501,0.41750001907348633,0.43054795265197754,50.10000228881836,51.665754318237305
2424,6076,0.41750001907348633,0.4371882975101471,50.10000228881836,52.46259570121765
8,21022,0.41750001907348633,0.44545063376426697,50.10000228881836,53.454076051712036
68,27266,0.41750001907348633,0.4258601665496826,50.10000228881836,51.103219985961914
2596,8701,0.41750001907348633,0.4405788779258728,50.10000228881836,52.869465351104736
2438,22997,0.41750001907348633,0.44982975721359253,50.10000228881836,53.9795708656311
2498,13866,0.41750001907348633,0.4808756709098816,50.10000228881836,57.70508050918579
2363,633,0.41750001907348633,0.45037785172462463,50.10000228881836,54.045342206954956
2426,16098,0.41750001907348633,0.4451780617237091,50.10000228881836,53.42136740684509
808,23759,0.41750001907348633,0.4528758227825165,50.10000228881836,54.34509873390198
4961,15900,0.41750001907348633,0.47767552733421326,50.10000228881836,57.32106328010559
93,16015,0.41750001907348633,0.43182173371315,50.10000228881836,51.818608045578
